1751002455.63319	4.1961669921875e-05
1751002455.63402	2.31266021728516e-05
1751002455.64408	2.59876251220703e-05
1751002455.65418	2.59876251220703e-05
1751002455.66429	3.19480895996094e-05
1751002455.6744	2.81333923339844e-05
1751002455.6845	2.90870666503906e-05
1751002455.6946	2.88486480712891e-05
1751002455.7047	3.31401824951172e-05
1751002455.7148	2.69412994384766e-05
1751002455.7249	2.90870666503906e-05
1751002455.73499	3.60012054443359e-05
1751002455.7451	3.09944152832031e-05
1751002455.75519	3.50475311279297e-05
1751002455.76524	3.38554382324219e-05
1751002455.77535	3.00407409667969e-05
1751002455.78545	3.00407409667969e-05
1751002455.79554	3.09944152832031e-05
1751002455.80563	3.09944152832031e-05
1751002455.81572	3.48091125488281e-05
1751002455.82582	3.50475311279297e-05
1751002455.83593	3.00407409667969e-05
1751002455.84602	4.69684600830078e-05
1751002455.85612	2.90870666503906e-05
1751002455.86622	2.90870666503906e-05
1751002455.87632	4.69684600830078e-05
1751002455.8864	3.60012054443359e-05
1751002455.89651	3.60012054443359e-05
1751002455.90661	3.19480895996094e-05
1751002455.91672	3.19480895996094e-05
1751002455.9268	3.09944152832031e-05
1751002455.93687	3.31401824951172e-05
1751002455.94693	3.79085540771484e-05
1751002455.95703	3.19480895996094e-05
1751002455.96712	3.19480895996094e-05
1751002455.97718	2.81333923339844e-05
1751002455.98727	3.19480895996094e-05
1751002455.99738	3.38554382324219e-05
1751002456.00746	3.60012054443359e-05
1751002456.01756	3.21865081787109e-05
1751002456.02765	2.59876251220703e-05
1751002456.03775	3.00407409667969e-05
1751002456.04783	3.48091125488281e-05
1751002456.05792	5.10215759277344e-05
1751002456.06802	3.50475311279297e-05
1751002456.07813	3.19480895996094e-05
1751002456.08822	2.69412994384766e-05
1751002456.0983	2.81333923339844e-05
1751002456.1084	3.38554382324219e-05
1751002456.11849	3.21865081787109e-05
1751002456.12857	3.09944152832031e-05
1751002456.13867	3.50475311279297e-05
1751002456.14876	3.69548797607422e-05
1751002456.15895	4.88758087158203e-05
1751002456.16897	3.40938568115234e-05
1751002456.17906	3.31401824951172e-05
1751002456.18916	3.12328338623047e-05
1751002456.19926	2.98023223876953e-05
1751002456.20935	3.00407409667969e-05
1751002456.21944	3.09944152832031e-05
1751002456.22954	3.40938568115234e-05
1751002456.23959	3.29017639160156e-05
1751002456.24969	2.88486480712891e-05
1751002456.25978	2.78949737548828e-05
1751002456.26987	4.10079956054688e-05
1751002456.27997	3.50475311279297e-05
1751002456.29006	3.29017639160156e-05
1751002456.30017	3.79085540771484e-05
1751002456.31026	3.19480895996094e-05
1751002456.32046	3.19480895996094e-05
1751002456.33055	3.09944152832031e-05
1751002456.34065	3.31401824951172e-05
1751002456.35074	3.38554382324219e-05
1751002456.36084	3.09944152832031e-05
1751002456.37095	3.88622283935547e-05
1751002456.38104	3.00407409667969e-05
1751002456.39114	3.09944152832031e-05
1751002456.40118	3.50475311279297e-05
